Date,Open,High,Low,Close,Adj Close,Volume
2019-03-12,23.575001,23.840000,23.540001,23.695000,23.504545,6860000
2019-03-13,23.940001,24.424999,23.900000,24.165001,23.970764,10225400
2019-03-14,24.160000,24.280001,23.980000,24.115000,23.921165,6242800
2019-03-15,24.245001,24.680000,24.205000,24.465000,24.268351,12635000
2019-03-18,24.504999,24.799999,24.445000,24.740000,24.541142,7671800
2019-03-19,25.020000,25.240000,24.465000,24.754999,24.556025,13119200
2019-03-20,24.590000,24.959999,24.135000,24.450001,24.299608,18361600
2019-03-21,24.195000,25.385000,24.195000,25.254999,25.099657,10082200
2019-03-22,24.865000,25.014999,23.790001,23.815001,23.668514,23755400
2019-03-25,23.709999,24.035000,23.395000,23.754999,23.608881,15269400
2019-03-26,24.245001,24.545000,23.875000,24.254999,24.105808,12962400
2019-03-27,24.270000,24.440001,23.445000,23.915001,23.767900,13492600
2019-03-28,24.059999,24.275000,23.730000,24.170000,24.021330,9162400
2019-03-29,24.590000,24.690001,24.260000,24.639999,24.488440,9933000
2019-04-01,25.174999,25.555000,25.105000,25.500000,25.343151,8812000
2019-04-02,25.525000,25.565001,25.275000,25.495001,25.338181,8099600
2019-04-03,25.865000,25.980000,25.440001,25.645000,25.487259,10447200
2019-04-04,25.705000,25.879999,25.495001,25.809999,25.651241,6718600
2019-04-05,26.010000,26.184999,25.920000,26.145000,25.984180,8217800
2019-04-08,26.040001,26.260000,25.850000,26.245001,26.083569,7058600
2019-04-09,25.934999,26.035000,25.665001,25.825001,25.666151,6827600
2019-04-10,25.945000,26.110001,25.825001,26.090000,25.929522,5437000
2019-04-11,26.219999,26.219999,25.879999,26.059999,25.899706,6347200
2019-04-12,26.535000,26.660000,26.325001,26.584999,26.421476,5933000
2019-04-15,26.600000,26.625000,26.275000,26.514999,26.351908,5584200
2019-04-16,26.770000,26.799999,26.379999,26.590000,26.426447,6088000
2019-04-17,26.879999,26.885000,26.225000,26.360001,26.197861,9079800
2019-04-18,26.530001,26.580000,26.125000,26.500000,26.336998,6603000
2019-04-22,26.254999,26.610001,26.235001,26.584999,26.421476,3704200
2019-04-23,26.674999,27.340000,26.600000,27.264999,27.097292,6937600
2019-04-24,27.250000,27.344999,27.045000,27.105000,26.938276,5798000
2019-04-25,27.045000,27.225000,26.655001,27.020000,26.853802,6519000
2019-04-26,27.030001,27.415001,26.795000,27.410000,27.241404,7146000
2019-04-29,27.410000,27.674999,27.395000,27.504999,27.335817,8413200
2019-04-30,27.405001,27.639999,26.965000,27.549999,27.380541,5847400
2019-05-01,27.754999,27.809999,26.924999,26.930000,26.764353,11235400
2019-05-02,26.860001,27.160000,26.285000,26.764999,26.600368,16984000
2019-05-03,27.190001,27.605000,27.120001,27.520000,27.350725,6831400
2019-05-06,26.155001,27.305000,26.080000,27.195000,27.027723,12464200
2019-05-07,26.430000,26.610001,25.219999,25.834999,25.676090,23133800
2019-05-08,25.700001,26.205000,25.514999,25.715000,25.556826,13466600
2019-05-09,25.049999,25.620001,24.545000,25.455000,25.298426,19609000
2019-05-10,25.170000,26.045000,24.280001,25.815001,25.656214,16458600
2019-05-13,24.280001,24.575001,23.625000,23.905001,23.757963,28893400
2019-05-14,24.155001,24.950001,24.125000,24.504999,24.354271,12672200
2019-05-15,24.045000,25.125000,23.980000,24.930000,24.776655,14508800
2019-05-16,25.139999,26.020000,25.125000,25.605000,25.447502,11568800
2019-05-17,24.934999,25.855000,24.934999,25.125000,24.970457,11044400
2019-05-20,24.650000,25.000000,24.400000,24.639999,24.488440,12875400
2019-05-21,25.100000,25.389999,25.030001,25.275000,25.119534,6968800
2019-05-22,24.985001,25.320000,24.905001,25.059999,24.905857,7130800
2019-05-23,24.395000,24.395000,23.690001,24.160000,24.011393,14133200
2019-05-24,24.520000,24.629999,24.084999,24.254999,24.105808,6856000
2019-05-28,24.334999,24.615000,23.584999,23.605000,23.459805,7015400
2019-05-29,23.254999,23.375000,22.709999,23.135000,22.992699,10393600
2019-05-30,23.295000,23.530001,22.975000,23.299999,23.156681,11341000
2019-05-31,22.559999,22.799999,22.325001,22.344999,22.207558,12430400
2019-06-03,22.330000,22.639999,21.790001,22.165001,22.028664,12919800
2019-06-04,22.775000,23.635000,22.650000,23.605000,23.459805,8442200
2019-06-05,24.055000,24.215000,23.540001,24.200001,24.051149,7973000
2019-06-06,24.295000,24.865000,24.100000,24.660000,24.508316,7258000
2019-06-07,24.969999,25.719999,24.915001,25.405001,25.248735,10280800
2019-06-10,25.865000,26.250000,25.740000,25.754999,25.596579,10977400
2019-06-11,26.299999,26.400000,25.545000,25.735001,25.576704,8649800
2019-06-12,25.660000,25.825001,25.440001,25.594999,25.437565,6111800
2019-06-13,25.860001,26.000000,25.645000,25.930000,25.770506,6536200
2019-06-14,25.799999,25.980000,25.584999,25.799999,25.641306,3869000
2019-06-17,25.870001,26.055000,25.780001,25.844999,25.686026,5985600
2019-06-18,26.379999,26.959999,26.270000,26.610001,26.446323,9418200
2019-06-19,26.674999,26.980000,26.375000,26.830000,26.664970,6872800
2019-06-20,27.625000,27.700001,26.959999,27.575001,27.405388,7800800
2019-06-21,27.485001,27.875000,27.385000,27.469999,27.301029,5862600
2019-06-24,27.510000,27.610001,27.295000,27.360001,27.191710,3789600
2019-06-25,27.305000,27.315001,26.445000,26.520000,26.399813,8245800
2019-06-26,26.764999,26.915001,26.375000,26.405001,26.285337,5961400
2019-06-27,26.629999,26.825001,26.525000,26.700001,26.579000,4716600
2019-06-28,26.965000,27.225000,26.815001,27.075001,26.952301,7384400
2019-07-01,28.080000,28.160000,27.440001,27.780001,27.654106,9473800
2019-07-02,27.785000,28.045000,27.530001,28.045000,27.917906,4405600
2019-07-03,28.219999,28.670000,28.174999,28.665001,28.535097,4015400
2019-07-05,28.275000,28.625000,27.875000,28.540001,28.410662,5646800
2019-07-08,28.155001,28.245001,27.924999,28.115000,27.987587,5051200
2019-07-09,27.719999,28.290001,27.719999,28.209999,28.082155,3593400
2019-07-10,28.540001,28.895000,28.365000,28.610001,28.480343,7283600
2019-07-11,28.795000,28.865000,28.465000,28.785000,28.654549,6087600
2019-07-12,28.945000,29.190001,28.840000,29.190001,29.057714,5425400
2019-07-15,29.290001,29.299999,29.040001,29.195000,29.062693,2786400
2019-07-16,29.165001,29.215000,28.805000,28.905001,28.774008,4127200
2019-07-17,28.889999,28.950001,28.315001,28.330000,28.201612,5498800
2019-07-18,28.145000,28.719999,27.995001,28.620001,28.490299,5190200
2019-07-19,28.945000,28.969999,28.059999,28.129999,28.002518,5801000
2019-07-22,28.250000,28.485001,28.075001,28.334999,28.206589,4121800
2019-07-23,28.674999,28.920000,28.415001,28.915001,28.783962,5002200
2019-07-24,28.680000,29.315001,28.655001,29.315001,29.182150,4686200
2019-07-25,29.184999,29.190001,28.635000,28.879999,28.749119,6524400
2019-07-26,29.115000,29.525000,29.070000,29.469999,29.336445,3972800
2019-07-29,29.424999,29.434999,29.120001,29.320000,29.187124,4349200
2019-07-30,28.844999,29.205000,28.725000,29.110001,28.978079,4646800
2019-07-31,29.160000,29.215000,27.465000,28.105000,27.977633,10282800
2019-08-01,28.155001,29.075001,27.125000,27.395000,27.270851,14660200
2019-08-02,27.100000,27.160000,26.270000,26.799999,26.678543,13555400
2019-08-05,25.500000,25.525000,23.754999,24.415001,24.304354,17920200
2019-08-06,24.865000,25.405001,24.440001,25.350000,25.235119,11131600
2019-08-07,24.445000,25.610001,23.830000,25.405001,25.289869,16106600
2019-08-08,25.820000,26.865000,25.660000,26.865000,26.743252,11909800
2019-08-09,26.584999,26.764999,25.770000,26.315001,26.195745,11780800
2019-08-12,25.855000,26.025000,25.065001,25.344999,25.230141,11819200
2019-08-13,25.254999,26.950001,25.145000,26.514999,26.394836,14375200
2019-08-14,25.325001,25.490000,24.139999,24.190001,24.080376,19276600
2019-08-15,24.424999,24.605000,23.790001,24.370001,24.259560,13019000
2019-08-16,24.830000,25.549999,24.815001,25.434999,25.319731,10881800
2019-08-19,26.325001,26.545000,26.115000,26.350000,26.230585,6489000
2019-08-20,26.200001,26.344999,25.695000,25.735001,25.618372,6729400
2019-08-21,26.365000,26.475000,26.135000,26.360001,26.240540,6033800
2019-08-22,26.555000,26.750000,25.799999,26.325001,26.205700,7683400
2019-08-23,25.940001,26.424999,23.920000,24.280001,24.169968,18481400
2019-08-26,24.900000,25.080000,24.475000,25.075001,24.961365,9434600
2019-08-27,25.495001,25.594999,24.570000,24.799999,24.687609,7398600
2019-08-28,24.590000,25.355000,24.379999,25.315001,25.200275,7993000
2019-08-29,26.055000,26.415001,25.754999,26.270000,26.150951,6609600
2019-08-30,26.705000,26.715000,25.955000,26.245001,26.126062,8317200
2019-09-03,25.719999,25.985001,25.375000,25.780001,25.663168,8066800
2019-09-04,26.405001,26.635000,26.174999,26.625000,26.504339,6651200
2019-09-05,27.379999,27.930000,27.340000,27.660000,27.534649,7329600
2019-09-06,27.760000,27.905001,27.540001,27.730000,27.604332,4738800
2019-09-09,28.020000,28.040001,27.455000,27.750000,27.624243,4705800
2019-09-10,27.504999,27.750000,27.120001,27.750000,27.624243,6048400
2019-09-11,27.820000,28.340000,27.639999,28.340000,28.211569,4669400
2019-09-12,28.584999,28.920000,28.344999,28.580000,28.450480,6665400
2019-09-13,28.735001,28.844999,28.415001,28.514999,28.385777,4129200
2019-09-16,28.160000,28.400000,28.055000,28.270000,28.141886,3754600
2019-09-17,28.180000,28.500000,28.150000,28.490000,28.360888,3787600
2019-09-18,28.350000,28.555000,27.705000,28.535000,28.405682,7292200
2019-09-19,28.625000,28.945000,28.395000,28.490000,28.360888,4596600
2019-09-20,28.700001,28.775000,27.870001,28.065001,27.937815,5062400
2019-09-23,27.879999,28.290001,27.799999,28.090000,27.962700,2634800
2019-09-24,28.410000,28.520000,27.110001,27.400000,27.275826,7376600
2019-09-25,27.415001,28.020000,26.969999,27.879999,27.753651,4352600
2019-09-26,27.885000,27.934999,27.270000,27.709999,27.584421,7114200
2019-09-27,27.934999,27.955000,26.775000,27.240000,27.116550,8081800
2019-09-30,27.389999,27.834999,27.389999,27.635000,27.509764,3839600
2019-10-01,27.885000,28.090000,26.559999,26.645000,26.524250,9808000
2019-10-02,26.145000,26.155001,24.830000,25.225000,25.110685,14500000
2019-10-03,25.139999,25.825001,24.360001,25.825001,25.707966,12254200
2019-10-04,26.025000,26.934999,25.995001,26.860001,26.738276,9259000
2019-10-07,26.629999,27.105000,26.424999,26.520000,26.399813,8789000
2019-10-08,25.945000,26.170000,25.264999,25.285000,25.170410,11864000
2019-10-09,25.860001,26.254999,25.674999,25.969999,25.852308,5390800
2019-10-10,25.945000,26.760000,25.900000,26.495001,26.374929,8631400
2019-10-11,27.325001,27.980000,27.285000,27.295000,27.171305,11528200
2019-10-14,27.215000,27.424999,27.125000,27.235001,27.111574,4138400
2019-10-15,27.545000,28.254999,27.510000,28.049999,27.922880,5646600
2019-10-16,27.895000,28.105000,27.760000,27.910000,27.783516,4383000
2019-10-17,28.250000,28.400000,27.915001,28.129999,28.002518,5153600
2019-10-18,27.959999,28.155001,27.480000,27.750000,27.624243,4742000
2019-10-21,28.150000,28.370001,28.025000,28.344999,28.216545,2781800
2019-10-22,28.500000,28.559999,28.004999,28.040001,27.912930,4222400
2019-10-23,27.955000,28.290001,27.889999,28.280001,28.151838,3251200
2019-10-24,28.555000,28.594999,28.139999,28.400000,28.271297,5544400
2019-10-25,28.219999,28.910000,28.219999,28.770000,28.639620,5141800
2019-10-28,29.125000,29.379999,29.120001,29.250000,29.117443,4830000
2019-10-29,29.129999,29.480000,29.090000,29.195000,29.062693,4290200
2019-10-30,29.275000,29.565001,28.840000,29.480000,29.346399,5669200
2019-10-31,29.434999,29.434999,28.750000,29.209999,29.077623,6653000
2019-11-01,29.660000,30.025000,29.615000,30.020000,29.883955,5090400
2019-11-04,30.525000,30.565001,30.254999,30.379999,30.242321,5891600
2019-11-05,30.445000,30.525000,30.170000,30.270000,30.132820,4294800
2019-11-06,30.275000,30.370001,29.975000,30.305000,30.167664,5306800
2019-11-07,30.715000,30.969999,30.440001,30.615000,30.476257,6090400
2019-11-08,30.465000,30.815001,30.250000,30.805000,30.665396,4420600
2019-11-11,30.365000,30.690001,30.309999,30.660000,30.521053,2980600
2019-11-12,30.750000,31.120001,30.570000,30.809999,30.670374,7868800
2019-11-13,30.495001,30.975000,30.420000,30.850000,30.710192,5929400
2019-11-14,30.740000,30.995001,30.540001,30.975000,30.834627,4929800
2019-11-15,31.400000,31.650000,31.190001,31.650000,31.506569,6263600
2019-11-18,31.559999,31.780001,31.405001,31.705000,31.561317,3525600
2019-11-19,31.905001,31.905001,31.455000,31.660000,31.516521,4613400
2019-11-20,31.475000,31.629999,30.790001,31.320000,31.178061,6156000
2019-11-21,31.320000,31.355000,30.885000,31.165001,31.023766,3825000
2019-11-22,31.395000,31.424999,31.020000,31.344999,31.202950,3182400
2019-11-25,31.660000,32.075001,31.660000,32.064999,31.919685,3856600
2019-11-26,32.105000,32.345001,31.980000,32.264999,32.118778,3432600
2019-11-27,32.459999,32.700001,32.365002,32.685001,32.536877,3643200
2019-11-29,32.509998,32.590000,32.259998,32.345001,32.198414,2236200
2019-12-02,32.424999,32.435001,31.365000,31.514999,31.372179,7987600
2019-12-03,30.600000,30.889999,30.135000,30.870001,30.730101,7728200
2019-12-04,31.209999,31.629999,31.100000,31.420000,31.277609,5083400
2019-12-05,31.655001,31.660000,31.155001,31.605000,31.461769,4199800
2019-12-06,32.235001,32.590000,32.224998,32.439999,32.292988,5764200
2019-12-09,32.314999,32.544998,32.119999,32.150002,32.004299,2694400
2019-12-10,32.115002,32.349998,31.815001,32.025002,31.879869,4041200
2019-12-11,32.185001,32.389999,32.049999,32.294998,32.148643,4917800
2019-12-12,32.290001,33.389999,32.209999,33.125000,32.974880,10368400
2019-12-13,33.040001,33.605000,32.775002,33.180000,33.029633,8216600
2019-12-16,33.775002,34.070000,33.764999,33.875000,33.721485,4623600
2019-12-17,33.985001,34.095001,33.860001,33.880001,33.726463,3737200
2019-12-18,34.009998,34.095001,33.869999,33.875000,33.721485,2885800
2019-12-19,33.919998,34.305000,33.915001,34.279999,34.124645,4674200
2019-12-20,34.650002,34.959999,34.625000,34.799999,34.642292,5420800
2019-12-23,35.009998,35.014999,34.830002,34.900002,34.741840,3243400
2019-12-24,34.910000,34.919998,34.720001,34.840000,34.732365,1739200
2019-12-26,34.950001,35.360001,34.945000,35.349998,35.240791,2828000
2019-12-27,35.634998,35.639999,35.150002,35.334999,35.225834,4203000
2019-12-30,35.365002,35.404999,34.570000,34.750000,34.642647,5640600
2019-12-31,34.549999,35.075001,34.439999,35.005001,34.896858,4322200
2020-01-02,35.535000,35.955002,35.189999,35.950001,35.838940,5484200
2020-01-03,34.724998,35.540001,34.700001,35.169998,35.061348,6434800
2020-01-06,34.494999,35.555000,34.465000,35.535000,35.425220,4673800
2020-01-07,35.334999,35.490002,35.064999,35.224998,35.116177,3871200
2020-01-08,35.305000,36.215000,35.205002,35.770000,35.659496,7609000
2020-01-09,36.355000,36.525002,36.130001,36.500000,36.387238,4257400
2020-01-10,36.720001,36.764999,36.014999,36.189999,36.078194,4863000
2020-01-13,36.415001,36.924999,36.250000,36.919998,36.805943,3547000
2020-01-14,36.764999,37.134998,36.549999,36.744999,36.631481,5305400
2020-01-15,36.720001,37.275002,36.680000,37.000000,36.885696,6929400
2020-01-16,37.490002,37.900002,37.400002,37.900002,37.782917,3962200
2020-01-17,38.165001,38.325001,37.945000,38.255001,38.136814,6911000
2020-01-21,37.875000,38.314999,37.855000,38.040001,37.922482,5034600
2020-01-22,38.345001,38.580002,37.980000,38.060001,37.942417,3390600
2020-01-23,37.779999,38.205002,37.349998,38.139999,38.022171,5179000
2020-01-24,38.400002,38.410000,36.634998,37.115002,37.000343,10740400
2020-01-27,35.180000,35.869999,35.035000,35.340000,35.230824,13672800
2020-01-28,35.845001,36.744999,35.669998,36.435001,36.322441,6222200
2020-01-29,36.935001,37.000000,36.264999,36.340000,36.227734,4409600
2020-01-30,35.575001,36.750000,35.299999,36.654999,36.541756,7025000
2020-01-31,36.439999,36.500000,34.345001,34.685001,34.577847,13743000
2020-02-03,35.205002,36.105000,35.160000,35.445000,35.335495,6987000
2020-02-04,36.750000,37.369999,36.619999,37.060001,36.945511,5444000
2020-02-05,38.150002,38.410000,37.605000,38.314999,38.196629,6672400
2020-02-06,38.705002,38.779999,38.305000,38.709999,38.590408,3941200
2020-02-07,38.310001,38.580002,37.889999,38.115002,37.997253,5909000
2020-02-10,37.750000,38.950001,37.740002,38.950001,38.829666,4518600
2020-02-11,39.465000,39.755001,38.955002,39.150002,39.029053,5982600
2020-02-12,39.689999,39.965000,39.540001,39.884998,39.761780,4594400
2020-02-13,39.330002,40.119999,39.215000,39.735001,39.612244,5260200
2020-02-14,39.884998,39.965000,39.439999,39.930000,39.806641,4598800
2020-02-18,39.529999,39.755001,39.075001,39.615002,39.492619,4920600
2020-02-19,39.985001,40.435001,39.865002,40.180000,40.055870,2816000
2020-02-20,39.950001,40.270000,38.500000,39.654999,39.532494,7485400
2020-02-21,39.145000,39.250000,38.119999,38.435001,38.316261,10155200
2020-02-24,34.845001,35.764999,34.189999,34.590000,34.483139,16498800
2020-02-25,35.084999,35.279999,31.129999,31.455000,31.357822,17715800
2020-02-26,31.895000,33.075001,30.844999,31.110001,31.013891,16942600
2020-02-27,29.270000,30.500000,26.865000,26.875000,26.791973,27476400
2020-02-28,24.495001,26.695000,23.625000,26.695000,26.612530,29334200
2020-03-02,27.000000,29.969999,26.035000,29.930000,29.837536,19694200
2020-03-03,30.080000,31.325001,26.594999,27.385000,27.300398,25196800
2020-03-04,28.985001,30.895000,28.225000,30.830000,30.734755,14220800
2020-03-05,28.500000,29.500000,27.010000,27.735001,27.649317,20202400
2020-03-06,25.170000,26.700001,24.360001,26.350000,26.268595,18677400
2020-03-09,20.785000,22.799999,20.000000,20.195000,20.132610,25803600
2020-03-10,22.500000,23.385000,20.025000,23.385000,23.312756,24889400
2020-03-11,21.469999,21.750000,19.090000,19.940001,19.878399,24775000
2020-03-12,15.800000,18.219999,14.150000,14.155000,14.111270,44989800
2020-03-13,16.844999,18.135000,14.440000,18.084999,18.029127,35916400
2020-03-16,12.500000,15.265000,11.625000,11.765000,11.728654,43515000
2020-03-17,12.530000,14.175000,11.385000,13.960000,13.916872,43122400
2020-03-18,11.130000,12.565000,9.850000,11.820000,11.783484,63240200
2020-03-19,11.410000,12.650000,10.450000,11.745000,11.708716,47756200
2020-03-20,12.180000,12.440000,10.100000,10.150000,10.118642,47508400
2020-03-23,10.070000,10.235000,8.755000,9.315000,9.286222,63418400
2020-03-24,10.805000,11.995000,10.750000,11.920000,11.883175,49427400
2020-03-25,12.080000,13.770000,11.330000,12.355000,12.346350,61940600
2020-03-26,12.755000,14.765000,12.700000,14.510000,14.499841,45637200
2020-03-27,13.185000,14.450000,12.810000,13.200000,13.190759,46225400
2020-03-30,13.565000,14.600000,13.235000,14.490000,14.479855,32701200
2020-03-31,14.315000,14.770000,13.585000,13.815000,13.805327,48913200
2020-04-01,12.265000,12.820000,11.615000,11.970000,11.961619,45514400
2020-04-02,11.835000,12.920000,11.735000,12.790000,12.781045,47101200
2020-04-03,12.645000,13.020000,11.795000,12.240000,12.231431,41665200
2020-04-06,13.675000,15.025000,13.500000,14.715000,14.704699,41583000
2020-04-07,16.275000,16.405001,14.695000,14.715000,14.704699,59664000
2020-04-08,15.200000,16.434999,14.805000,16.209999,16.198650,40655200
2020-04-09,16.844999,17.480000,16.459999,16.945000,16.933136,53853200
2020-04-13,16.760000,16.820000,15.700000,16.450001,16.438484,43303400
2020-04-14,17.445000,18.100000,17.235001,17.945000,17.932436,38211200
2020-04-15,16.754999,17.129999,16.355000,16.790001,16.778246,33866800
2020-04-16,17.035000,17.195000,16.424999,17.035000,17.023073,42307200
2020-04-17,18.174999,18.530001,17.629999,18.424999,18.412100,37022800
2020-04-20,17.629999,18.334999,17.385000,17.434999,17.422792,35936400
2020-04-21,16.525000,16.770000,15.655000,15.825000,15.813921,43077600
2020-04-22,16.754999,17.215000,16.514999,16.895000,16.883173,24901400
2020-04-23,17.150000,17.764999,16.834999,16.875000,16.863186,36714200
2020-04-24,17.190001,17.715000,16.780001,17.590000,17.577684,28577800
2020-04-27,17.995001,18.570000,17.900000,18.365000,18.352140,23238600
2020-04-28,19.120001,19.184999,18.035000,18.094999,18.082331,36668400
2020-04-29,19.205000,19.830000,18.985001,19.495001,19.481352,29156800
2020-04-30,19.209999,19.315001,18.584999,18.950001,18.936733,30899600
2020-05-01,17.934999,18.090000,17.209999,17.430000,17.417797,33125400
2020-05-04,17.070000,17.665001,16.775000,17.615000,17.602667,21443000
2020-05-05,18.170000,18.650000,17.995001,18.084999,18.072338,22136000
2020-05-06,18.434999,18.514999,17.684999,17.725000,17.712591,26540200
2020-05-07,18.370001,18.740000,18.245001,18.355000,18.342148,22188000
2020-05-08,18.990000,19.334999,18.770000,19.254999,19.241518,20463600
2020-05-11,18.834999,19.570000,18.750000,19.285000,19.271498,21826600
2020-05-12,19.520000,19.615000,18.094999,18.100000,18.087328,24825200
2020-05-13,17.995001,18.205000,16.650000,17.165001,17.152983,37855000
2020-05-14,16.645000,17.790001,16.190001,17.790001,17.777546,41451200
2020-05-15,17.285000,18.010000,17.080000,18.000000,17.987398,31935400
2020-05-18,19.299999,19.975000,19.215000,19.665001,19.651234,26279400
2020-05-19,19.530001,19.889999,19.040001,19.059999,19.046656,24525200
2020-05-20,19.805000,20.200001,19.750000,20.020000,20.005983,20024400
2020-05-21,19.990000,20.165001,19.355000,19.584999,19.571287,26277200
2020-05-22,19.540001,19.740000,19.270000,19.690001,19.676214,14088200
2020-05-26,21.010000,21.059999,20.360001,20.445000,20.430687,18760200
2020-05-27,21.065001,21.344999,19.985001,21.340000,21.325060,24204600
2020-05-28,21.594999,22.045000,21.075001,21.235001,21.220133,21445800
2020-05-29,21.125000,21.635000,20.450001,21.485001,21.469959,25808800
2020-06-01,21.360001,21.905001,21.245001,21.770000,21.754759,13758600
2020-06-02,21.985001,22.320000,21.674999,22.320000,22.304373,16631400
2020-06-03,22.790001,23.430000,22.715000,23.219999,23.203743,17846400
2020-06-04,22.950001,23.385000,22.510000,22.995001,22.978903,21390800
2020-06-05,24.325001,25.230000,24.309999,24.764999,24.747660,24524400
2020-06-08,25.010000,25.725000,24.860001,25.695000,25.677011,16026600
2020-06-09,25.000000,25.490000,24.775000,25.135000,25.117401,19661800
2020-06-10,25.275000,25.485001,24.510000,24.700001,24.682709,28500200
2020-06-11,22.879999,23.080000,20.240000,20.385000,20.370728,48438000
2020-06-12,21.969999,22.115000,19.980000,21.129999,21.115206,34717600
2020-06-15,19.815001,21.975000,19.559999,21.725000,21.709789,26411000
2020-06-16,23.525000,23.545000,21.850000,22.969999,22.953918,27357600
2020-06-17,23.225000,23.290001,22.514999,22.670000,22.654129,16723800
2020-06-18,22.334999,22.825001,22.215000,22.700001,22.684109,15716000
2020-06-19,23.530001,23.575001,22.010000,22.299999,22.284388,21055000
2020-06-22,22.170000,22.840000,21.915001,22.775000,22.759056,12902800
2020-06-23,23.379999,23.610001,22.965000,23.065001,23.048851,13761200
2020-06-24,22.570000,22.719999,20.865000,21.320000,21.305073,29068000
2020-06-25,21.165001,22.040001,20.709999,21.969999,21.954618,20195400
2020-06-26,21.725000,21.770000,20.285000,20.400000,20.385717,23108200
2020-06-29,20.680000,21.309999,20.184999,21.309999,21.295080,17411800
2020-06-30,21.225000,22.514999,21.180000,22.180000,22.164473,17873600
2020-07-01,22.385000,22.879999,22.270000,22.590000,22.574184,19006400
2020-07-02,23.410000,23.719999,22.799999,22.950001,22.933933,17203200
2020-07-06,23.885000,24.120001,23.690001,24.020000,24.003183,14732800
2020-07-07,23.629999,24.125000,23.180000,23.260000,23.243715,14961800
2020-07-08,23.459999,23.830000,23.035000,23.799999,23.783337,14111600
2020-07-09,23.959999,24.010000,22.565001,23.395000,23.378620,19465800
2020-07-10,23.360001,24.180000,23.040001,24.115000,24.098116,13980000
2020-07-13,24.695000,25.275000,23.330000,23.485001,23.468559,19627400
2020-07-14,23.125000,24.475000,22.850000,24.385000,24.367928,22470000
2020-07-15,25.190001,25.340000,24.480000,25.065001,25.047453,19134600
2020-07-16,24.594999,24.930000,24.420000,24.815001,24.797628,12577800
2020-07-17,25.065001,25.230000,24.575001,25.030001,25.012478,10825000
2020-07-20,24.975000,25.820000,24.780001,25.629999,25.612055,10791000
2020-07-21,26.135000,26.254999,25.549999,25.785000,25.766947,14608600
2020-07-22,25.715000,26.305000,25.684999,26.240000,26.221628,10376400
2020-07-23,26.135000,26.325001,24.950001,25.290001,25.272295,17185600
2020-07-24,24.815001,25.075001,24.430000,24.820000,24.802624,17366200
2020-07-27,24.975000,25.395000,24.790001,25.334999,25.317263,10934000
2020-07-28,25.160000,25.455000,24.790001,24.870001,24.852589,10729600
2020-07-29,25.094999,25.924999,25.075001,25.775000,25.756954,10110600
2020-07-30,25.010000,25.610001,24.480000,25.500000,25.482147,17065000
2020-07-31,25.969999,26.129999,24.885000,26.105000,26.086723,15709000
2020-08-03,26.545000,26.844999,26.405001,26.635000,26.616352,9230800
2020-08-04,26.430000,26.959999,26.430000,26.934999,26.916142,10125800
2020-08-05,27.320000,27.535000,27.240000,27.445000,27.425785,9164400
2020-08-06,27.299999,28.040001,27.219999,28.004999,27.985392,11800800
2020-08-07,27.745001,28.120001,27.500000,28.059999,28.040354,14788400
2020-08-10,28.200001,28.370001,27.660000,28.309999,28.290178,10513800
2020-08-11,28.655001,28.815001,27.420000,27.635000,27.615652,13895200
2020-08-12,28.270000,28.985001,28.270000,28.754999,28.734867,10382800
2020-08-13,28.559999,28.975000,28.360001,28.629999,28.609955,7720600
2020-08-14,28.504999,28.764999,28.309999,28.610001,28.589970,7134600
2020-08-17,28.885000,28.995001,28.785000,28.889999,28.869774,4849800
2020-08-18,29.000000,29.190001,28.559999,29.055000,29.034658,6408200
2020-08-19,29.195000,29.330000,28.555000,28.719999,28.699892,8725800
2020-08-20,28.225000,29.100000,28.195000,28.980000,28.959709,6766200
2020-08-21,28.885000,29.330000,28.795000,29.280001,29.259501,7092600
2020-08-24,29.969999,30.190001,29.695000,30.174999,30.153873,6936400
2020-08-25,30.344999,30.510000,30.004999,30.480000,30.458660,8067600
2020-08-26,30.655001,31.485001,30.504999,31.410000,31.388010,6783600
2020-08-27,31.670000,32.035000,31.125000,31.605000,31.582872,11451600
2020-08-28,31.924999,32.264999,31.565001,32.224998,32.202438,9331400
2020-08-31,32.160000,32.424999,31.815001,31.860001,31.837694,8415200
2020-09-01,32.115002,32.799999,31.850000,32.770000,32.747059,10276200
2020-09-02,33.365002,34.474998,33.014999,34.185001,34.161068,13088600
2020-09-03,33.669998,33.810001,29.850000,30.639999,30.618547,25688600
2020-09-04,30.850000,31.295000,27.855000,29.920000,29.899054,19516400
2020-09-08,28.350000,28.700001,27.350000,27.459999,27.440773,20648400
2020-09-09,28.520000,29.730000,28.275000,29.045000,29.024666,12566000
2020-09-10,29.575001,29.764999,27.285000,27.540001,27.520720,18052800
2020-09-11,28.010000,28.299999,26.825001,27.575001,27.555695,17754400
2020-09-14,28.440001,29.145000,28.295000,28.674999,28.654922,8035200
2020-09-15,29.360001,29.580000,28.820000,29.105000,29.084623,8717000
2020-09-16,29.469999,29.855000,28.690001,28.770000,28.749859,10333000
2020-09-17,27.405001,28.469999,27.275000,28.020000,28.000383,14612600
2020-09-18,28.230000,28.245001,26.365000,27.040001,27.021070,17098600
2020-09-21,25.830000,26.155001,24.840000,26.145000,26.126696,18475200
2020-09-22,26.504999,27.070000,25.865000,26.920000,26.901154,8707200
